;label;score;sentence
0;neutral;0.9727169871330261;Inhaltsverzeichnis  Einleitung
1;neutral;0.7789081335067749;sssonnsnsssnnsnssnnnnnnsnnnnnnsnnnnnssnnnssnsnnnnssnnnsnnsnnnssssnnnnsnsnnsnsssnssnnsnnnee
2;neutral;0.9862086772918701;Neue Verantwortung Deutschlands in der Welt - aus Überzeugung für Frieden,  Freiheit und Menschenrechte
3;neutral;0.8137130737304688;oossssssssssnnssssonnnnsssnnnnssnnnnsssnnnnsnsnnnnnsnnnsnssnnnne
4;neutral;0.9826490879058838;Stärkung der werte- und regelbasierten internationalen Ordnung
5;neutral;0.9332272410392761;Deutschland als Stabilitätsanker in der globalen Welt
6;neutral;0.9324332475662231;ueseesesesessessssesnssensennnnennen
7;neutral;0.9674717783927917;Aufbruch für die transatlantische Partnerschaft
8;neutral;0.9312266707420349;eeesessesessssesossenesnsnennnnenennenennnnennnnn
9;neutral;0.9701621532440186;Stabilität in ganz Europa
10;neutral;0.8721411228179932;esersesnenensenosnonnennsnennnnnnnsnnnnennsnennnnnsnennnnennnnnsnnsnsnennsnesnnnnssnsnnnennnn
11;neutral;0.9837188124656677;Besondere Verantwortung Deutschlands gegenüber Israel
12;neutral;0.9699555039405823;Neue Aufmerksamkeit für den asiatisch-pazifischen Raum
13;neutral;0.9451477527618408;eeeeeeseesesseeeeeennene
14;neutral;0.8341720700263977;Moderne und voll einsatzbereite Bundeswehr
15;neutral;0.8871890306472778;eesesessesossossenosnennnnnsnnnnnnennenenonnnnnen
16;neutral;0.9793437719345093;Für eine nachhaltige Entwicklung in der Einen Welt
17;neutral;0.9407433271408081;uueseesessssessesssesnennenennnsnnnnnen
18;neutral;0.9845874309539795;Für eine Entwicklungspartnerschaft mit Afrika
19;neutral;0.9064377546310425;eeessesessenesesnesennenennnnennnnenennenennnnenene
20;neutral;0.9778825640678406;Internationaler Klimaschutz zur Bewahrung der Schöpfung
21;neutral;0.9150513410568237;eesseneseenenneneno
22;neutral;0.9769840836524963;Neue Weltpolitikfähigkeit - mit Leidenschaft für ein starkes Europa
23;neutral;0.9469019174575806;Ein starkes Deutschland in einem starken Europa
24;neutral;0.9402124285697937;euecereeesnesnsenesnsenseneennensennenennnene
25;neutral;0.9862350821495056;Mehr Europa in der Weltpolitik
26;neutral;0.916307270526886;cuesecseesecssssnessesnennennesnennsennonennnenennnennennnnnennnnnennnnnne
27;neutral;0.9604479670524597;Nachhaltiges Europa
28;neutral;0.817653238773346;ersesrsesossosesosnennenennennnnnnnnnennsnnnnennnnesnrnennennsnnsonnessenessennnnennnne
29;neutral;0.9714690446853638;Wettbewerbsfähiges und stabiles Europa
30;neutral;0.9169083833694458;eeeseesesessesesosnenonnenennenennnnennnnenennnnennnnnnnen
31;neutral;0.9573771953582764;Unser Europa der Ordnung und Sicherheit
32;neutral;0.8789705038070679;ursesssessenesnennnnennennnnennenennnnnnnnnnnnene
33;neutral;0.9423407316207886;Für ein modernes, innovatives und digitales Europa
34;neutral;0.9418033957481384;eeresersesesesnesosnennenonnennennnnnne
35;neutral;0.947748064994812;Ein handlungsfähiges und bürgernahes Europa
36;neutral;0.8901069164276123;nuseesesesosssssosnsornensnnnnnnnnennnnnenen
37;neutral;0.9483837485313416;Neuer Wohlstand - mit nachhaltigem Wachstum zum klimaneutralen  Industrieland
38;neutral;0.7707733511924744;sssssnnssssnnnnsssnnsnnssnnnssnnnnnnnsnnnnnnsnnnnsssnnnnsnsnnnnsnsnsnnnnnne
39;neutral;0.9663586616516113;Unser Entfesselungspaket für die Wirtschaft
40;neutral;0.9173460006713867;uueeessesesossesesssnesnenennsnenennnnennnnenennenen
41;neutral;0.982113778591156;Sichere Arbeit mit Zukunft
42;neutral;0.8761733174324036;uessessssesssesessnennsnenesnsnennnnsnennnnennnnenesnnnennsnenesnnnennsnenennnnen
43;neutral;0.8325046300888062;Deutschland als klimaneutrales Industrieland bis
44;neutral;0.9205541610717773;uessesessesossesoenennennennnonne
45;neutral;0.9879791736602783;Unser Energiekonzept für die Zukunft
46;neutral;0.8741583824157715;uessesesessessssenesosnenonnensnnenennnnennnnnnennnnennnnnnnnen
47;neutral;0.9766665101051331;Nachhaltiges Wirtschaften zum Schutz unserer Ressourcen
48;neutral;0.9336292147636414;eesessesesessesennennsnennnnn
49;neutral;0.8723273873329163;Vorfahrt für intelligente Mobilität
50;neutral;0.8896265625953674;eeeesesssesesnenennenennsnennnnennnnenennnnennnnnnennnnennnnennnnn
51;neutral;0.9711875319480896;Eine Landwirtschaft, die stark und nachhaltig ist
52;neutral;0.9310981035232544;rseessnenesenesosnennnnenennnnen
53;neutral;0.7355027794837952;Modernes Recht für mündige Verbraucherinnen und Verbraucher
54;neutral;0.9744106531143188;Seite on
55;neutral;0.9646376967430115;Neue Fairness und soziale Sicherheit - für den gesellschaftlichen  Zusammenhalt
56;neutral;0.7776736617088318;ossssssssssssonsssssnnsnsssnnnnssnnnssnsnnnnnssnnnnnssnnnnssnnnnnssnnnsnnsnnsnnssnnnne
57;neutral;0.9409068822860718;Finanzielle Sicherheit im Alter
58;neutral;0.8880549669265747;sesersessesessesosnesnenesnennnnennnnonnennnnennnnnsnnnonnennnnnnnsnnnen
59;neutral;0.9494917988777161;Soziale Sicherheit in allen Lebenslagen
60;neutral;0.9090499877929688;resersesossesnenosennnnennennnnennnnnnnnnennennnnennnn
61;neutral;0.9205501675605774;Leistungsfähiges Gesundheitswesen
62;neutral;0.8384590148925781;eusssessssssssenssnsnenosnenesnsnennnnennsnnnennnnennsnnnnsnnnene
63;neutral;0.9377702474594116;Gute Pflege für mehr Sicherheit und Halt
